,0,1,2,3,4,5
company_1765,0.49494030955969004,-0.45636167129959265,0.3785434203900923,-0.5207122436233368,-0.9276861057953917,0.039453994578509614
company_3111,0.3777179929805404,-0.44798943873189767,0.21231010204243436,-0.7672744839776526,-0.2440718930099425,-0.3854224460708935
company_5701,-0.0971310668813935,-0.7237375357794088,0.4249329770871233,0.020930107111436932,-0.6307858547466173,-0.13047853702591666
company_4805,0.2915397827707738,-0.4830379165450956,0.25120247543473356,-0.6474856964909315,-0.3136132151448354,-0.35048243573118015
company_5472,0.3421458810035334,-0.4654129646921411,0.23056821395787377,-0.7154008229517593,-0.2722009065837715,-0.3721636521147074
company_2894,0.02928329736649618,0.36154393856276784,-0.15867357565934087,-0.5667235252770655,-0.6620181164256244,0.19396157768281233
company_6392,0.3423109380485023,-0.46555854227521337,0.23071157786045024,-0.7153982825087005,-0.27207402435113504,-0.3720876930077307
company_7038,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_4014,0.32341839918224546,-0.3917427517268982,0.11252362341977488,-0.7590819042477475,-0.28537159680384244,-0.41605591592288615
company_2167,-0.3059769885995837,0.23784468024113453,-0.3620829165954568,-0.7205823057430047,-0.7511052486114186,-0.7349160493206635
company_1030,0.2747754806862926,-0.16018303890187843,0.21237186224828944,-0.37972060190186113,-0.35766788288121165,-0.07988748776963488
company_1409,0.2459779827979137,-0.5409934961955455,0.23228378470803782,-0.4968810374251262,-0.35782496172982503,-0.2739653605060121
company_2971,0.3482942123843476,-0.43479640196645075,0.1132384559413606,-0.7160346251590728,-0.2679303589620792,-0.38453272320480925
company_188,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_5736,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_3214,-0.7760372939923382,2.0519113327835417,-0.94366046507503,0.2753757217938339,0.5711817138501482,0.7854664867713539
company_2610,0.2735939639574782,-0.3453298418632745,0.0403617526593473,-0.7272813462190436,-0.3376719406238189,-0.37296190464999585
company_5106,0.3833892934675521,-0.43803214168607474,0.20129393060104947,-0.7841014984434476,-0.2387684129640175,-0.39523457907159093
company_6445,0.2825269461879546,-0.4917640089107415,0.25989798453584634,-0.6299753977573828,-0.32058904949323397,-0.3455515015434262
company_2110,0.3590423112960868,-0.444090128652053,0.12251092709907115,-0.7159488012092946,-0.25976522267045304,-0.3792242111342397
company_6450,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_1285,0.3242058551487292,-0.19757141102313105,0.4352146889807543,-0.11218703323739537,-0.2693768428473029,-0.10496746889153792
company_2552,0.1595559673145122,-0.6815322228452205,0.20547291169188345,-0.18683023952814576,-0.43193605388455797,-0.15867268385340258
company_2482,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_4954,0.31001280695779093,-0.4844060685989285,0.10650840417236103,-0.5611313126731764,-0.3230170300264425,-0.23432388588241876
company_4677,0.35835675502365666,-0.4308127614956595,0.19545944587058808,-0.7676154599674765,-0.25900765135164255,-0.39413687809025555
company_1596,0.2705900296235292,-0.35429920808616594,-0.019800566405230584,-0.550389582191712,-0.09665295959369746,-0.2738650544174587
company_3798,0.2493353338099438,-0.5124247465840235,0.28060938584517175,-0.5775779992949204,-0.3462938775143901,-0.33341381607922893
company_2191,0.21176671341125383,-0.5260054091536052,0.2964276134410151,-0.5266264896899104,-0.3770451662180702,-0.31701726556827203
company_5822,0.38067053062692036,-0.4412628255607412,0.1619205740976001,-0.7586183307540851,-0.24187036431197564,-0.3878081338111081
company_7487,0.3517265135275364,-0.45457131247818716,0.22147895577060092,-0.7340226021390834,-0.266155251294969,-0.3717355650229302
company_827,0.33953844458418797,-0.4804883833401818,0.20614456131541636,-0.6743772126364993,-0.2778393145910265,-0.3460041644688838
company_7037,0.30786235712056254,-0.48398338875697566,0.24994907755407833,-0.663502882533949,-0.29933393550831694,-0.358332084774642
company_6456,0.3170844025889111,-0.4934311778013707,0.2194845931049865,-0.6396832300682075,-0.29551046143286414,-0.33700408350476296
company_5619,0.3408404848480484,-0.4644553945426416,0.2295000693044474,-0.7153379507914047,-0.27310317248339927,-0.3731419336098448
company_1163,0.36315139386140877,-0.4525338180827335,0.17750473355799196,-0.7264277714690395,-0.2588947717620614,-0.36479917950446356
company_6039,-0.03309167352176338,0.07392882721251155,-0.3831105290823371,-0.23327640094555688,0.8207582023336616,-0.3463557171241883
company_730,0.026664748675832656,0.2587658126082174,-0.12532409790865245,-0.5217693156713601,-0.6091383042588787,-0.011997548905607343
company_6216,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_2587,-0.67485162636606,2.0459322829796234,-0.027835746847238708,1.2037165394744413,0.48128764036539207,-0.2763699404909119
company_5205,-0.16080021782642068,0.33019454775494356,-0.5076015776692973,-0.18713833678175862,1.3311740347286254,-0.4463780194470092
company_5122,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_3435,0.055238986397073114,-0.000890391937732478,-0.006145142839166255,-0.6355151852002587,-0.4708590356424538,-0.5262012466856574
company_7170,0.15388904710446713,-0.8136947681896757,0.0856135065829857,0.3091443463047727,-0.4522678124684728,0.0924318797373003
company_7046,0.13288724499341398,-0.5872818050733568,0.3203193679041975,-0.364627434859758,-0.443348147867252,-0.2560651761328216
company_229,0.3671505329951997,-0.4557940616388078,0.21980774787002158,-0.749595575993241,-0.2520079008925712,-0.38208311551360674
company_594,-0.06207030232466291,0.11403589055923417,-0.3245013923633629,-0.2756723122365921,0.790028765671551,-0.32906531593119004
company_7018,0.28062173055234485,-0.5037940944191117,0.23484196362405038,-0.5905100553828567,-0.32760190104230735,-0.3119285438212691
company_3909,0.15494374296912072,-0.5567220872682679,0.32882984267568166,-0.4403446778916576,-0.42229172203361187,-0.29281969607509084
company_1937,-0.24088248631977366,0.31429206563931156,-0.5884872650998215,-0.008410128254343683,1.2416531012308183,-0.3019194032730599
company_1352,0.3576812617043928,-0.48415329001735397,0.1679298536184037,-0.6667743392330148,-0.26553097172370616,-0.3355422632342397
company_6965,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_530,0.32769682178599085,-0.4672577535351536,0.2338346170208316,-0.6988676164545129,-0.28444562335440327,-0.3656688174955282
company_5742,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_30,0.38905733008589866,-0.44293469439024236,0.20618429395017884,-0.7840556040553948,-0.23446173350099384,-0.39243801133941214
company_1915,0.3132055543136075,-0.3944950887700385,0.07959060634364792,-0.7205795810441504,-0.2997895452418189,-0.3824556324569824
company_4884,0.18232884252067297,-0.6248807596779277,0.22958442634137094,-0.08252354577084474,-0.41418209716695054,-0.09213335092289486
company_6832,0.2979110845556289,-0.582772640333076,0.10947610298885609,-0.4158541066906004,-0.3270560542105573,-0.20521466329561538
company_180,0.37362484827884745,-0.4385965788121205,0.16787463523582521,-0.7466983788082309,-0.25419110288058644,-0.35639445069074294
company_6677,0.3569982647182426,-0.42821474149512995,0.12683605869757472,-0.7114962924552252,-0.2774452194459478,-0.31117677697317536
company_7188,-0.17538124322625245,0.8808336933470142,-0.12919038626047163,0.7106226278594251,0.7601505588961911,-0.031533859615208944
company_1585,0.3658284728680313,-0.4343242666221417,0.20090560756749876,-0.7688185250315713,-0.25487203344838477,-0.3847003557249195
company_2815,0.22891918062087968,-0.04109498912573452,0.11957665677219419,-0.5002694609990594,-0.377498738627501,-0.21681843684594285
company_3158,0.37358691279558387,-0.44497022551737603,0.20893360539424963,-0.7670707519402141,-0.24692140587374609,-0.3885400201681345
company_578,0.38102190176618345,-0.43598447273668917,0.19925135282871614,-0.7841206673374987,-0.24056720113490102,-0.39640263278882437
company_5272,0.3632511986841584,-0.45029270046748626,0.2157218221103727,-0.7505385525485865,-0.256082588176975,-0.37985954457612126
company_6751,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_2217,-0.13104442745167555,-0.7613240446945482,0.42292204307000403,0.11446029387465685,-0.6605817414824569,-0.09167832786197995
company_262,0.2946847467536237,-0.4871064723239749,0.2543730124260963,-0.6468829291090694,-0.31051931143478034,-0.35155783228137594
company_4996,0.27006058548146133,-0.49673110605874166,0.26535214353429193,-0.6128235514836674,-0.33059212811032185,-0.3408205721601265
company_1933,0.16747678119585752,-0.5528966676108777,0.32380068188385774,-0.45703185478005126,-0.41167174848494487,-0.29962981602097266
company_1136,0.007449932250649516,0.1004983196667358,-0.29574963103201296,-0.37072067353355304,0.8662546155592161,-0.43146973753474527
company_4505,0.3510014791344971,-0.4550703801051006,0.22123516594986467,-0.7335462837730229,-0.2661178813971283,-0.37428756288398846
company_3563,0.3619927354214058,-0.4665559993325023,0.19246920827346606,-0.7094949897706447,-0.26068500514401577,-0.3530755746811556
company_3178,0.5420402513900435,-0.7035096374958495,0.38268258698992913,-0.9180518433793874,-0.8573340642620397,-0.28659941242813053
company_5319,0.1008632169124785,-0.6442310908268971,0.2978994603067327,-0.22986686579935792,-0.475157875334993,-0.18966206086644433
company_4027,0.1357396346011233,0.07480214968081532,-0.04205011130648298,-0.6298356710862842,-0.5110219672688089,-0.08091016266800823
company_2315,0.3634295854688428,-0.4517067471671831,0.21630277939897458,-0.7499977306750931,-0.2552890128972791,-0.3822260454483951
company_6799,0.09053587970014183,-0.6778538941209998,0.28623709550215837,-0.1675962081871845,-0.48224370708458647,-0.1748906912126716
company_3020,0.3514143451701556,-0.45557370860951435,0.22164095321844365,-0.7334803344621398,-0.26572779920713285,-0.37436875694015176
company_5189,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_5865,0.34171076533034805,-0.46501974091337367,0.23018707822355097,-0.7154115699114073,-0.27254032850238713,-0.3723454620224863
company_6152,0.3324408664991445,-0.47364496034773557,0.19978201089340603,-0.6747362759698593,-0.2836001269152371,-0.34813361070167864
company_7063,0.36426030388760494,-0.44911195582702085,0.17697636960062776,-0.7282945740235309,-0.26034063099249544,-0.35571603510219324
company_7102,0.3604848618991414,-0.4464054160824409,0.21282839560864625,-0.7512008604793482,-0.2589651828222889,-0.37831243700841166
company_3986,0.3621510438756883,-0.4502409471165547,0.21507764484460695,-0.7501621909405829,-0.25644848216417593,-0.3821555783285693
company_2505,0.23236326962767068,0.0784599887075934,0.10388596288590506,0.32449620911585053,-0.4453516373060827,0.45241898573674033
company_4883,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_6189,-0.4066066643224235,0.09727453758827748,-0.48978898279717964,1.5263532265515392,1.1078860784532536,0.34539551223917564
company_3817,0.010877270132754602,1.3321275846535408,0.985841867543335,2.7461601082808733,0.9999253219877392,0.8285465751071366
company_1559,-0.8325763505864834,-1.5111921205680836,0.5485386037179343,2.091688822740257,-1.238723620247003,0.609585858393018
company_3688,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_1329,-0.23070782490736536,0.32001254165608034,-0.5955021344515158,-0.02505439671349381,1.2505567807848337,-0.31017528877491257
company_6497,0.31957793345901275,-0.47814054112718607,0.24377040948804737,-0.6807577273363343,-0.29001955722254863,-0.3629923998906888
company_7263,0.3900023966333512,-0.4437521271045679,0.20699969425849551,-0.7840479518022805,-0.23374365439086067,-0.3919717224303369
company_6797,-0.19477055834665835,-0.8333563565254921,0.4482200806030346,0.26506616444073683,-0.7078410775728989,-0.060238055585240737
company_477,0.3797626005917029,-0.4348952436448504,0.19816483191788417,-0.7841308639647736,-0.24152404154915344,-0.39702396276016716
company_2189,0.1936266038769563,-0.09184210937001645,0.01706781334509072,-0.7162658999627658,-0.4464767976454427,-0.18602991445448785
company_22,0.22516137795339644,-0.6163176460523159,0.18355644444927463,-0.33519776737060153,-0.3805366204240982,-0.1993023919006915
company_3030,-0.03227488592954617,0.07360392633224543,-0.3436151969758696,-0.2565482310274609,0.8251315897761944,-0.36485367814785585
company_285,-1.5257714972710672,-0.8768866211060724,-0.17756271738328203,2.835497643417939,0.20194710775069252,0.6044466706093427
company_3469,0.2570326327471676,-0.5015287995826374,0.2704290008314904,-0.5955408060995063,-0.3408566719426771,-0.33698309648389546
company_5954,0.36798883395580323,-0.5668945573845946,0.0009428351062402432,-0.46486318741565263,-0.2691222249526346,-0.2317262633661884
company_6091,0.19105219286099326,-0.5402461199234955,0.3111984364165325,-0.4920069137413532,-0.39350255101970916,-0.3067562235039921
company_5719,0.36410642477006255,-0.4372664118040756,0.2009221161019484,-0.766935015671958,-0.2538656090556743,-0.3941846368892758
company_3139,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_3476,0.05434680950323198,-0.6158771866002954,0.3894235052987601,-0.2839927000547793,-0.5011977720791814,-0.2531250633557774
company_5650,0.2921110253976464,-0.5057460736276119,0.125287929530585,-0.5244909776663219,-0.3348997281028785,-0.23176717652523576
company_6357,0.298761243968639,-0.4694938979637985,0.13396452098634556,-0.5865554314583258,-0.3303199496325878,-0.249426660147782
company_1358,-0.20887279458914615,0.30927595086777904,-0.4844077371643016,-0.11873074098238358,1.292262522298724,-0.4255944832898292
company_4275,0.2572361494391259,-0.5414318140931347,0.1569939022366799,-0.2294620951792467,-0.3646365571603504,-0.09889375610012514
company_4665,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_4222,0.31326636447811435,-0.5291599666138663,0.17332378719999084,-0.5557537336074985,-0.30344338212854,-0.29251002119789116
company_5276,0.3712014070782495,-0.4583240736701941,0.1840527627643935,-0.7268646445643323,-0.25339072235991317,-0.35854269008277956
company_2926,0.18092680624095206,-0.5222966287595519,0.267286435324471,-0.2373207037907369,-0.4213112108220083,-0.12052071765383397
company_5404,0.07644170987793747,-0.633552323292974,0.3301602681212052,-0.2381984118181465,-0.49306383196408843,-0.20013724070044797
company_6741,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_1823,0.35646043686448015,-0.4794432178749982,0.16563781129733013,-0.668348780158218,-0.2683673154488271,-0.32902487036181866
company_237,0.38942590603940513,-0.4432534931488293,0.20650230007042233,-0.7840526196766802,-0.23418168264804193,-0.39225615866487284
company_4366,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_2558,-0.17964604372694043,-0.9438508937981221,0.31512691097100193,0.49813392867363393,-0.7129674152286757,0.08313549529539654
company_2076,0.3480876476771917,-0.4502780177046325,0.2179509142265666,-0.7345426830058783,-0.26951867540016716,-0.37129833175701976
company_3382,-0.08005325462945953,-0.7880152924906134,0.3602699671401574,0.8183761329750171,-0.6378919887318819,0.30145574906470674
company_3211,0.3063377135463615,-0.5174769236652357,-0.04005397086168422,-0.4531801020803312,-0.32268275454221096,-0.22818864366263886
company_7073,0.2136558979314543,-0.5670418212973916,0.2553168064301058,-0.4424918578321835,-0.3804477482646474,-0.2704305069283815
company_3343,0.3567942155135506,-0.441239215956149,0.20897495259715138,-0.7520759290619389,-0.2628005197602864,-0.3762872365988749
company_5370,0.36186059722977315,-0.4666821280985097,0.1924367007966514,-0.709393120474185,-0.2606598216410794,-0.3536092106166781
company_3583,0.34569151621417527,-0.49014282633983314,0.1740020849464419,-0.649357372820755,-0.2748531741821091,-0.331765081391849
company_5766,-0.5037891640632379,0.6905181308663231,-0.7558455193416942,-0.10347383205339679,1.0815974481077368,-0.6046776645960459
company_6317,0.3772587799596399,-0.44848644232879104,0.2122170207883111,-0.7668953405656916,-0.24395372517675454,-0.3873912861832202
company_6850,0.04636634473644448,0.19296555673366933,-0.06604348206533839,-0.7047935587371621,-0.5836108148924636,-0.12625150042991498
company_6852,0.3516688994689026,-0.4743674781357589,0.20010794314771044,-0.6919013967977575,-0.2685423927898682,-0.3492188266744327
company_3633,0.6060368557566861,-0.7166965443454495,0.45796027602179024,-1.0238552241771548,-0.7877984992305893,-0.3784302448476064
company_1415,0.04558627549123764,-0.7044206163221738,0.3131244084935419,-0.09790156751444927,-0.5172429981756976,-0.15830811657192703
company_6854,-0.682850970174976,0.7612284252927621,-0.8436531860107943,-0.289868371824685,0.35278395596439166,-0.7611305567689325
company_2626,0.35632727803769415,-0.4417445800382181,0.1201693585620525,-0.7159695810076016,-0.2618266865259473,-0.38056926747766967
company_6404,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_7523,0.32818763121911043,-0.35265966822375494,0.1128622817489205,-0.7670340882887208,-0.3130756099532976,-0.2879464537883276
company_4810,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_3737,0.33308009367394825,-0.48638552361266796,0.17641611648555502,-0.6358884339154472,-0.28945814092813127,-0.3103514639209763
company_602,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_663,0.20777601821200095,-0.7217188956898686,0.1189304534717504,-0.1282551942955061,-0.3991905451579176,-0.11455312393567772
company_520,0.3498088462340352,-0.4505674689544914,0.2190294073053463,-0.7350422385352926,-0.26883733072536115,-0.3681123842310816
company_1534,0.38931722338644814,-0.4431594883866819,0.20640852903496593,-0.7840534996857883,-0.23426426174570722,-0.39230978188941645
company_4998,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_6407,0.14630281725288063,-0.6618687556075017,0.23017829981837565,-0.21356362642647123,-0.4423373347747541,-0.16887876365699792
company_5381,-0.17462554589216311,0.3261976136771614,-0.503250345657012,-0.16990960450581194,1.3202456117189858,-0.44271754915191014
company_6568,0.24472752268159553,-0.5817705156438943,0.1892967465372744,-0.4117201617710186,-0.3623300852560006,-0.2337134370685593
company_4334,0.2762150674620542,-0.505689406477481,0.23297448368108895,-0.5881022842028527,-0.3279691847398317,-0.3252220435167371
company_2235,0.3120558942262061,-0.35087145600068254,0.18776757624348334,-0.5725976946246811,-0.3224361358665619,-0.20521890476218316
company_890,0.3048671847672364,-0.5161652217342306,0.2030545750180934,-0.5813901321542777,-0.3088661632847921,-0.3051343392937047
company_2481,-0.17462554589216311,0.3261976136771614,-0.503250345657012,-0.16990960450581194,1.3202456117189858,-0.44271754915191014
company_3765,0.28819328176449105,-0.5820074445597546,0.11455260165075158,-0.40215224764004737,-0.33920681935999725,-0.18332667137353784
company_2859,0.39023866327021434,-0.4439564852831493,0.2072035443355747,-0.7840460387390019,-0.2335641346133274,-0.3918551502030681
company_5747,0.33794006413001765,-0.45772595356041135,0.22556680191661618,-0.7171685909551363,-0.27751167261966986,-0.3663492568964943
company_2671,-0.060483248080724,-0.7148577816585487,0.41018384395525975,-0.02767510169443911,-0.5978626549326549,-0.1580405159205546
company_2656,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_5484,0.3477850036578651,-0.48775956598621967,0.1743866007507352,-0.651136139357889,-0.27545325633410045,-0.32256049586682134
company_501,0.3536042912142325,-0.4585786148589772,0.22390695618067788,-0.7329870351690553,-0.263483651588304,-0.3754523912523729
company_746,0.3598537490373913,-0.4425405939007292,0.17223881613593728,-0.7295119482870079,-0.26513046511716254,-0.352512725844781
company_2242,-0.058130261561964824,-1.0245423244880423,0.13469054520084042,0.5853181752848398,-0.6220709093095705,0.14224854749852675
company_3056,0.3610576523292662,-0.44828292075692405,0.213791108445611,-0.750604472510159,-0.2578080384336627,-0.3807226710943562
company_6414,0.07222141692718298,-0.6761830618351851,0.2540500663122306,0.10753562161520715,-0.5128293754724456,0.0033549334878823244
company_3711,0.37806917294293224,-0.4491269326875638,0.2128957308050276,-0.7669146640739656,-0.2433695532829496,-0.38687364939011126
company_7387,0.37887182663118946,-0.45006863698591676,0.21367214175499913,-0.7668022158000133,-0.24263042549007344,-0.3869597629359278
company_5378,0.18113294818275824,-0.40225205203016867,0.23301658718263843,-0.343436863958804,-0.4537275413161399,-0.030526465672647708
company_7121,0.3426392504018843,-0.46628680251704685,0.23114545456667437,-0.7152053972721464,-0.2715924921479257,-0.37279136115542827
company_1666,0.38931722338644814,-0.4431594883866819,0.20640852903496593,-0.7840534996857883,-0.23426426174570722,-0.39230978188941645
company_2918,0.16029754509849112,-0.8535911053676748,-0.03632271377474011,1.3482104019347199,-0.48195200577670244,0.6803797559638503
company_1133,-0.20475899142203552,-0.8286278503235474,0.47868573173836826,0.9292919498088718,-0.7260053751118428,0.28546499820344234
company_6083,-0.1820544242949715,3.279078694821616,1.6059943479864074,3.953442920042059,1.3582351082645798,1.9624371195135586
company_3102,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_5115,0.38924634339538916,-0.44309818093310743,0.20634737401184214,-0.7840540736047719,-0.23431811767896724,-0.3923447535575971
company_4831,-0.6735956197137876,0.7396104486248183,0.10423338015274981,2.181793161265971,0.8613763323524449,0.8758493885880021
company_2568,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_6511,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_3011,0.2687536206198786,-0.4946164695008266,0.26389086905290604,-0.6132555226919238,-0.33209927309818155,-0.33954782872929656
company_855,0.007449932250649516,0.1004983196667358,-0.29574963103201296,-0.37072067353355304,0.8662546155592161,-0.43146973753474527
company_6693,0.21433418851076233,-0.5292201623883734,0.2989797883041775,-0.5261800981780732,-0.3745751212589117,-0.31768725838787637
company_987,-0.0335724341938323,0.07813346769641798,-0.3069697792911347,-0.28113265009044225,0.8263180096647341,-0.3784996164746218
company_2955,0.40206045025535736,-0.4382265938509969,0.20112366366965803,-0.8012909937915508,-0.22415803931717007,-0.3965041529854067
company_2866,-0.9759042694529877,2.093278395406629,-1.3617706865813046,-1.2618241442658658,-1.9353979791568001,1.4622548121642018
company_4317,0.32901321201467576,-0.4684132333200296,0.23497611354265976,-0.698849733768836,-0.28343659266558846,-0.3650521931800366
company_4066,-0.527275371467424,0.16377247922313032,-0.2920255230200479,0.7697013467978603,1.032476505224457,-0.07585375646378334
company_6090,-0.3174783482632772,2.5981456906083404,0.4085648393269842,2.2999281109687866,0.24143301203529258,2.5602501606730375
company_517,-0.23896578299707455,-0.8515081495280159,0.22289970405602338,0.5637802124403534,-0.49927928194594945,0.05137218818676765
company_223,-0.11141272823969356,3.538619118317122,1.7437754525533602,4.122289098548887,1.5306035957837718,1.651161993958034
company_1104,-0.09862166474044709,-0.6897439340218603,0.46865827039955216,-0.060333446643964686,-0.6235816775335289,-0.18991920773653254
company_2526,0.3313219569034478,-0.47175709771769814,0.23742468683685167,-0.698254339280362,-0.2809787981621828,-0.36653743468870825
company_3536,0.38931722338644814,-0.4431594883866819,0.20640852903496593,-0.7840534996857883,-0.23426426174570722,-0.39230978188941645
company_4901,-0.22466579443610873,1.244829988764665,0.41475968519460604,1.3431018072478649,0.7010269006921994,0.4563069881764106
